"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"352",4,"ghế","furniture","rightpredicate1","Mỹ",0.04,"nationality"
"353",4,"bàn","furniture","rightpredicate1","mới",0.93,"age"
"354",4,"cà chua","food","rightpredicate1","trơn",0.03,"texture"
"355",4,"cà chua","food","rightpredicate1","màu vàng",0.94,"color"
"356",4,"bàn","furniture","rightpredicate1","Pháp",0.03,"nationality"
"357",4,"cà chua","food","rightpredicate1","mắc",0.93,"quality"
"358",4,"cà rốt","food","rightpredicate1","màu xanh lá",0.93,"color"
"359",4,"ti-vi","furniture","rightpredicate1","màu nâu",0.97,"color"
"360",4,"phô mai","food","rightpredicate1","rắn",0.05,"texture"
"361",4,"táo","food","rightpredicate1","cũ",0.05,"age"
"362",4,"táo","food","rightpredicate1","ngắn",0.08,"size"
"363",4,"táo","food","rightpredicate1","Đức",0.03,"nationality"
"364",4,"phô mai","food","rightpredicate1","vuông",0.04,"shape"
"365",6,"cà rốt","food","rightpredicate1","to",0.03,"size"
"366",6,"táo","food","rightpredicate1","hư",0.99,"age"
"367",6,"quạt máy","furniture","rightpredicate1","nhỏ",1,"size"
"368",6,"cà rốt","food","rightpredicate1","Mỹ",0.01,"nationality"
"369",6,"cà rốt","food","rightpredicate1","tròn",0.03,"shape"
"370",6,"cà chua","food","rightpredicate1","rắn",1,"texture"
"371",6,"ghế","furniture","rightpredicate1","Pháp",0.01,"nationality"
"372",6,"cà chua","food","rightpredicate1","nhỏ",0.99,"size"
"373",6,"cà chua","food","rightpredicate1","Mỹ",0.03,"nationality"
"374",6,"táo","food","rightpredicate1","nhỏ",0.01,"size"
"375",6,"táo","food","rightpredicate1","ngắn",0.02,"size"
"376",6,"cà rốt","food","rightpredicate1","Đức",0.03,"nationality"
"377",6,"cà rốt","food","rightpredicate1","Mỹ",0.03,"nationality"
"378",6,"ti-vi","furniture","rightpredicate1","mắc",0.98,"quality"
"379",6,"cà chua","food","rightpredicate1","Pháp",0.04,"nationality"
"380",6,"cà chua","food","rightpredicate1","mềm",0.02,"texture"
"381",6,"quạt máy","furniture","rightpredicate1","nhẹ",0.99,"size"
"382",6,"quạt máy","furniture","rightpredicate1","màu đỏ",1,"color"
"383",6,"ghế","furniture","rightpredicate1","nhỏ",0.04,"size"
"384",6,"chuối","food","rightpredicate1","to",0.98,"size"
"385",6,"táo","food","rightpredicate1","mắc",1,"quality"
"386",6,"bàn","furniture","rightpredicate1","tươi",0.98,"age"
"387",6,"cà chua","food","rightpredicate1","Mỹ",0.04,"nationality"
"388",6,"táo","food","rightpredicate1","màu xanh dương",1,"color"
"389",6,"cà rốt","food","rightpredicate1","tệ",0.98,"quality"
"390",6,"táo","food","rightpredicate1","mắc",0.97,"quality"
"391",8,"bàn","furniture","rightpredicate1","vuông",1,"shape"
"392",8,"chuối","food","rightpredicate1","ngắn",1,"size"
"393",8,"chuối","food","rightpredicate1","ngắn",0,"size"
"394",8,"phô mai","food","rightpredicate1","mắc",1,"quality"
"395",8,"táo","food","rightpredicate1","vuông",0,"shape"
"396",8,"quạt máy","furniture","rightpredicate1","mắc",1,"quality"
"397",8,"chuối","food","rightpredicate1","Mỹ",1,"nationality"
"398",8,"cà rốt","food","rightpredicate1","vuông",0,"shape"
"399",8,"tủ","furniture","rightpredicate1","trơn",1,"texture"
"400",8,"cà chua","food","rightpredicate1","mắc",0,"quality"
"401",8,"táo","food","rightpredicate1","rắn",0.1,"texture"
"402",8,"táo","food","rightpredicate1","màu xanh dương",0.66,"color"
"403",8,"bàn","furniture","rightpredicate1","dài",0.1,"size"
"404",8,"ghế","furniture","rightpredicate1","màu đỏ",0.63,"color"
"405",8,"ghế","furniture","rightpredicate1","hư",0.12,"age"
"406",8,"chuối","food","rightpredicate1","màu vàng",0.64,"color"
"407",8,"ghế","furniture","rightpredicate1","to",0.16,"size"
"408",8,"bàn","furniture","rightpredicate1","nhỏ",0.87,"size"
"409",8,"táo","food","rightpredicate1","nặng",0.08,"size"
"410",8,"chuối","food","rightpredicate1","to",0.17,"size"
"411",8,"cà rốt","food","rightpredicate1","tệ",0.1,"quality"
"412",8,"ghế","furniture","rightpredicate1","vuông",0.13,"shape"
"413",8,"phô mai","food","rightpredicate1","màu vàng",0.88,"color"
"414",8,"bàn","furniture","rightpredicate1","mềm",0.17,"texture"
"415",8,"ghế","furniture","rightpredicate1","mềm",0.09,"texture"
"416",8,"bàn","furniture","rightpredicate1","Đức",0.92,"nationality"
"417",10,"chuối","food","rightpredicate1","vuông",0.29,"shape"
"418",10,"táo","food","rightpredicate1","hư",0.75,"age"
"419",10,"cà chua","food","rightpredicate1","màu xanh lá",0.26,"color"
"420",10,"phô mai","food","rightpredicate1","màu xanh lá",0.71,"color"
"421",10,"ti-vi","furniture","rightpredicate1","vuông",0.23,"shape"
"422",10,"ghế","furniture","rightpredicate1","cũ",0.02,"age"
"423",10,"bàn","furniture","rightpredicate1","nhỏ",0.68,"size"
"424",10,"quạt máy","furniture","rightpredicate1","nặng",0.16,"size"
"425",10,"tủ","furniture","rightpredicate1","Pháp",0.02,"nationality"
"426",10,"ghế","furniture","rightpredicate1","tệ",0.9,"quality"
"427",10,"tủ","furniture","rightpredicate1","hư",0.88,"age"
"428",10,"chuối","food","rightpredicate1","màu tím",1,"color"
"429",10,"ti-vi","furniture","rightpredicate1","vuông",0,"shape"
"430",10,"phô mai","food","rightpredicate1","màu xanh dương",1,"color"
"431",10,"ti-vi","furniture","rightpredicate1","màu xanh lá",1,"color"
"432",10,"ti-vi","furniture","rightpredicate1","hư",0.89,"age"
"433",10,"ti-vi","furniture","rightpredicate1","tươi",0.87,"age"
"434",10,"táo","food","rightpredicate1","nhỏ",0.84,"size"
"435",10,"cà rốt","food","rightpredicate1","tươi",0.92,"age"
"436",10,"tủ","furniture","rightpredicate1","Pháp",0.0600000000000001,"nationality"
"437",10,"cà chua","food","rightpredicate1","mới",0.03,"age"
"438",10,"quạt máy","furniture","rightpredicate1","cũ",0.04,"age"
"439",10,"quạt máy","furniture","rightpredicate1","màu nâu",0.95,"color"
"440",10,"cà chua","food","rightpredicate1","mắc",0.97,"quality"
"441",10,"ti-vi","furniture","rightpredicate1","mềm",0.07,"texture"
"442",10,"quạt máy","furniture","rightpredicate1","ngắn",0.05,"size"
"443",13,"chuối","food","rightpredicate1","tệ",0.24,"quality"
"444",13,"cà chua","food","rightpredicate1","hư",0.83,"age"
"445",13,"ti-vi","furniture","rightpredicate1","màu đỏ",0.99,"color"
"446",13,"ti-vi","furniture","rightpredicate1","màu tím",0.97,"color"
"447",13,"tủ","furniture","rightpredicate1","Pháp",0.02,"nationality"
"448",13,"táo","food","rightpredicate1","màu tím",0.99,"color"
"449",13,"phô mai","food","rightpredicate1","Pháp",0.02,"nationality"
"450",13,"chuối","food","rightpredicate1","mắc",0.96,"quality"
"451",13,"táo","food","rightpredicate1","to",0.0600000000000001,"size"
"452",13,"cà chua","food","rightpredicate1","trơn",0.95,"texture"
"453",13,"quạt máy","furniture","rightpredicate1","nhẹ",0.01,"size"
"454",13,"ghế","furniture","rightpredicate1","mới",0.99,"age"
"455",13,"ti-vi","furniture","rightpredicate1","trơn",0.03,"texture"
"456",13,"táo","food","rightpredicate1","Mỹ",0.08,"nationality"
"457",13,"quạt máy","furniture","rightpredicate1","nhẹ",0.08,"size"
"458",13,"quạt máy","furniture","rightpredicate1","Mỹ",0.96,"nationality"
"459",13,"cà rốt","food","rightpredicate1","mắc",0.95,"quality"
"460",13,"cà chua","food","rightpredicate1","tươi",0,"age"
"461",13,"chuối","food","rightpredicate1","to",0.05,"size"
"462",13,"bàn","furniture","rightpredicate1","vuông",0.04,"shape"
"463",13,"táo","food","rightpredicate1","màu xanh lá",0.97,"color"
"464",13,"ti-vi","furniture","rightpredicate1","trơn",0.04,"texture"
"465",13,"táo","food","rightpredicate1","màu nâu",0.03,"color"
"466",13,"ti-vi","furniture","rightpredicate1","cũ",0.02,"age"
"467",13,"quạt máy","furniture","rightpredicate1","cũ",0.04,"age"
"468",13,"chuối","food","rightpredicate1","mới",0.03,"age"
"469",18,"ti-vi","furniture","rightpredicate1","to",0.31,"size"
"470",18,"ghế","furniture","rightpredicate1","tệ",0.72,"quality"
"471",18,"bàn","furniture","rightpredicate1","nặng",0.78,"size"
"472",18,"táo","food","rightpredicate1","nhỏ",0.18,"size"
"473",18,"cà rốt","food","rightpredicate1","trơn",0.23,"texture"
"474",18,"phô mai","food","rightpredicate1","mắc",0.79,"quality"
"475",18,"táo","food","rightpredicate1","màu xanh lá",0.83,"color"
"476",18,"táo","food","rightpredicate1","màu xanh lá",0.82,"color"
"477",18,"bàn","furniture","rightpredicate1","tươi",0.78,"age"
"478",18,"ghế","furniture","rightpredicate1","Đức",0.25,"nationality"
"479",18,"cà chua","food","rightpredicate1","trơn",0.29,"texture"
"480",18,"cà rốt","food","rightpredicate1","hư",0.76,"age"
"481",18,"cà rốt","food","rightpredicate1","màu đỏ",0.82,"color"
"482",18,"ghế","furniture","rightpredicate1","màu xanh lá",0.82,"color"
"483",18,"tủ","furniture","rightpredicate1","tròn",0.13,"shape"
"484",18,"cà rốt","food","rightpredicate1","Đức",0.17,"nationality"
"485",18,"ghế","furniture","rightpredicate1","mắc",0.84,"quality"
"486",18,"cà chua","food","rightpredicate1","màu nâu",0.87,"color"
"487",18,"tủ","furniture","rightpredicate1","màu xanh lá",0.83,"color"
"488",18,"phô mai","food","rightpredicate1","Pháp",0.16,"nationality"
"489",18,"ghế","furniture","rightpredicate1","màu xanh lá",0.87,"color"
"490",18,"quạt máy","furniture","rightpredicate1","màu xanh lá",0.86,"color"
"491",18,"chuối","food","rightpredicate1","trơn",0.17,"texture"
"492",18,"táo","food","rightpredicate1","trơn",0.15,"texture"
"493",18,"bàn","furniture","rightpredicate1","hư",0.18,"age"
"494",18,"cà chua","food","rightpredicate1","vuông",0.37,"shape"
"495",20,"bàn","furniture","rightpredicate1","cũ",0,"age"
"496",20,"quạt máy","furniture","rightpredicate1","to",0.05,"size"
"497",20,"ghế","furniture","rightpredicate1","vuông",0.01,"shape"
"498",20,"cà chua","food","rightpredicate1","hư",0.95,"age"
"499",20,"bàn","furniture","rightpredicate1","hư",0.99,"age"
"500",20,"táo","food","rightpredicate1","mềm",0.04,"texture"
"501",20,"bàn","furniture","rightpredicate1","dài",0,"size"
"502",20,"cà chua","food","rightpredicate1","màu nâu",0.0600000000000001,"color"
"503",20,"cà chua","food","rightpredicate1","Đức",0.05,"nationality"
"504",20,"cà rốt","food","rightpredicate1","màu xanh lá",0.99,"color"
"505",20,"cà chua","food","rightpredicate1","nặng",1,"size"
"506",20,"quạt máy","furniture","rightpredicate1","tròn",0.01,"shape"
"507",20,"ti-vi","furniture","rightpredicate1","dài",0.96,"size"
"508",20,"ghế","furniture","rightpredicate1","vuông",0.05,"shape"
"509",20,"cà rốt","food","rightpredicate1","Đức",0.04,"nationality"
"510",20,"cà rốt","food","rightpredicate1","màu nâu",0.95,"color"
"511",20,"ti-vi","furniture","rightpredicate1","Pháp",0.07,"nationality"
"512",20,"bàn","furniture","rightpredicate1","Pháp",0.04,"nationality"
"513",20,"tủ","furniture","rightpredicate1","màu tím",0.22,"color"
"514",20,"chuối","food","rightpredicate1","nặng",0.96,"size"
"515",20,"quạt máy","furniture","rightpredicate1","hư",1,"age"
"516",20,"bàn","furniture","rightpredicate1","mới",0.97,"age"
"517",20,"quạt máy","furniture","rightpredicate1","màu xanh lá",0.99,"color"
"518",20,"tủ","furniture","rightpredicate1","hư",0.85,"age"
"519",20,"bàn","furniture","rightpredicate1","màu đỏ",0.36,"color"
"520",20,"ghế","furniture","rightpredicate1","vuông",0.04,"shape"
"521",22,"phô mai","food","rightpredicate1","dài",1,"size"
"522",22,"chuối","food","rightpredicate1","nhỏ",0.96,"size"
"523",22,"cà rốt","food","rightpredicate1","mềm",0.96,"texture"
"524",22,"quạt máy","furniture","rightpredicate1","nhỏ",0.01,"size"
"525",22,"bàn","furniture","rightpredicate1","Đức",0,"nationality"
"526",22,"ti-vi","furniture","rightpredicate1","màu xanh lá",0,"color"
"527",22,"táo","food","rightpredicate1","Pháp",0,"nationality"
"528",22,"chuối","food","rightpredicate1","rắn",1,"texture"
"529",22,"bàn","furniture","rightpredicate1","nặng",0,"size"
"530",22,"quạt máy","furniture","rightpredicate1","tệ",0.51,"quality"
"531",22,"cà rốt","food","rightpredicate1","nhỏ",0.6,"size"
"532",22,"phô mai","food","rightpredicate1","Đức",0,"nationality"
"533",22,"cà rốt","food","rightpredicate1","vuông",1,"shape"
"534",22,"phô mai","food","rightpredicate1","tươi",1,"age"
"535",22,"cà rốt","food","rightpredicate1","cũ",0.51,"age"
"536",22,"quạt máy","furniture","rightpredicate1","rắn",0.21,"texture"
"537",22,"phô mai","food","rightpredicate1","Đức",0,"nationality"
"538",22,"phô mai","food","rightpredicate1","Đức",0,"nationality"
"539",22,"cà rốt","food","rightpredicate1","màu đỏ",1,"color"
"540",22,"chuối","food","rightpredicate1","Pháp",0,"nationality"
"541",22,"cà rốt","food","rightpredicate1","ngắn",0.28,"size"
"542",22,"ti-vi","furniture","rightpredicate1","màu nâu",1,"color"
"543",22,"bàn","furniture","rightpredicate1","trơn",1,"texture"
"544",22,"ti-vi","furniture","rightpredicate1","nặng",1,"size"
"545",22,"quạt máy","furniture","rightpredicate1","màu xanh dương",0.83,"color"
"546",22,"bàn","furniture","rightpredicate1","mắc",0.98,"quality"
"547",24,"quạt máy","furniture","rightpredicate1","trơn",0.76,"texture"
"548",24,"bàn","furniture","rightpredicate1","cũ",0,"age"
"549",24,"cà chua","food","rightpredicate1","vuông",0,"shape"
"550",24,"ghế","furniture","rightpredicate1","nhỏ",0.24,"size"
"551",24,"phô mai","food","rightpredicate1","trơn",0.02,"texture"
"552",24,"táo","food","rightpredicate1","trơn",0.83,"texture"
"553",24,"phô mai","food","rightpredicate1","trơn",0.12,"texture"
"554",24,"quạt máy","furniture","rightpredicate1","trơn",0.88,"texture"
"555",24,"cà chua","food","rightpredicate1","tệ",0.77,"quality"
"556",24,"ti-vi","furniture","rightpredicate1","màu đỏ",0.77,"color"
"557",24,"quạt máy","furniture","rightpredicate1","mắc",0.11,"quality"
"558",24,"ghế","furniture","rightpredicate1","to",0.1,"size"
"559",24,"cà rốt","food","rightpredicate1","màu nâu",1,"color"
"560",24,"tủ","furniture","rightpredicate1","màu tím",1,"color"
"561",24,"chuối","food","rightpredicate1","mềm",0.98,"texture"
"562",24,"tủ","furniture","rightpredicate1","tròn",0.0600000000000001,"shape"
"563",24,"phô mai","food","rightpredicate1","Đức",0.03,"nationality"
"564",24,"bàn","furniture","rightpredicate1","mềm",0.71,"texture"
"565",24,"bàn","furniture","rightpredicate1","vuông",0.86,"shape"
"566",24,"chuối","food","rightpredicate1","cũ",0.0600000000000001,"age"
"567",24,"chuối","food","rightpredicate1","tươi",0.05,"age"
"568",24,"cà rốt","food","rightpredicate1","màu xanh lá",0.29,"color"
"569",24,"cà chua","food","rightpredicate1","Đức",0.24,"nationality"
"570",24,"bàn","furniture","rightpredicate1","mắc",0.85,"quality"
"571",24,"táo","food","rightpredicate1","dài",0.17,"size"
"572",24,"quạt máy","furniture","rightpredicate1","ngắn",0.13,"size"
"573",25,"cà rốt","food","rightpredicate1","mềm",0.84,"texture"
"574",25,"chuối","food","rightpredicate1","tệ",0.88,"quality"
"575",25,"cà chua","food","rightpredicate1","nhẹ",0.69,"size"
"576",25,"cà chua","food","rightpredicate1","màu xanh lá",0.68,"color"
"577",25,"ghế","furniture","rightpredicate1","to",0.8,"size"
"578",25,"ti-vi","furniture","rightpredicate1","hư",0.84,"age"
"579",25,"bàn","furniture","rightpredicate1","to",0.69,"size"
"580",25,"phô mai","food","rightpredicate1","Pháp",0.18,"nationality"
"581",25,"táo","food","rightpredicate1","màu đỏ",0.86,"color"
"582",25,"cà chua","food","rightpredicate1","mắc",0.95,"quality"
"583",25,"ti-vi","furniture","rightpredicate1","mắc",0.95,"quality"
"584",25,"chuối","food","rightpredicate1","Mỹ",0.15,"nationality"
"585",25,"tủ","furniture","rightpredicate1","trơn",0.67,"texture"
"586",25,"táo","food","rightpredicate1","Đức",0.05,"nationality"
"587",25,"ghế","furniture","rightpredicate1","mới",0.14,"age"
"588",25,"cà rốt","food","rightpredicate1","màu tím",0.93,"color"
"589",25,"ghế","furniture","rightpredicate1","mới",0.03,"age"
"590",25,"quạt máy","furniture","rightpredicate1","cũ",0.22,"age"
"591",25,"phô mai","food","rightpredicate1","mắc",0.94,"quality"
"592",25,"bàn","furniture","rightpredicate1","mới",0.16,"age"
"593",25,"cà chua","food","rightpredicate1","vuông",0.14,"shape"
"594",25,"quạt máy","furniture","rightpredicate1","mềm",0.91,"texture"
"595",25,"táo","food","rightpredicate1","mới",0.1,"age"
"596",25,"phô mai","food","rightpredicate1","nặng",0.93,"size"
"597",25,"ghế","furniture","rightpredicate1","Pháp",0.09,"nationality"
"598",25,"bàn","furniture","rightpredicate1","tươi",0.51,"age"
"599",27,"táo","food","rightpredicate1","Pháp",0.27,"nationality"
"600",27,"ti-vi","furniture","rightpredicate1","mắc",0.15,"quality"
"601",27,"táo","food","rightpredicate1","màu đỏ",0.09,"color"
"602",27,"ti-vi","furniture","rightpredicate1","to",0.87,"size"
"603",27,"tủ","furniture","rightpredicate1","mắc",0.11,"quality"
"604",27,"chuối","food","rightpredicate1","hư",0.85,"age"
"605",27,"quạt máy","furniture","rightpredicate1","tươi",0.17,"age"
"606",27,"phô mai","food","rightpredicate1","nhẹ",0.09,"size"
"607",27,"ti-vi","furniture","rightpredicate1","trơn",0.12,"texture"
"608",27,"chuối","food","rightpredicate1","nhỏ",0.13,"size"
"609",27,"chuối","food","rightpredicate1","màu đỏ",0.87,"color"
"610",27,"bàn","furniture","rightpredicate1","màu xanh lá",0.94,"color"
"611",27,"ghế","furniture","rightpredicate1","màu tím",0.95,"color"
"612",27,"tủ","furniture","rightpredicate1","cũ",0.94,"age"
"613",27,"phô mai","food","rightpredicate1","nhẹ",0.86,"size"
"614",27,"chuối","food","rightpredicate1","rắn",0.1,"texture"
"615",27,"ghế","furniture","rightpredicate1","ngắn",0,"size"
"616",27,"ti-vi","furniture","rightpredicate1","tươi",0.96,"age"
"617",27,"bàn","furniture","rightpredicate1","nặng",0.89,"size"
"618",27,"táo","food","rightpredicate1","nặng",0.97,"size"
"619",27,"táo","food","rightpredicate1","vuông",0.02,"shape"
"620",27,"ti-vi","furniture","rightpredicate1","cũ",0.1,"age"
"621",27,"quạt máy","furniture","rightpredicate1","trơn",0.95,"texture"
"622",27,"phô mai","food","rightpredicate1","màu xanh dương",0.94,"color"
"623",27,"tủ","furniture","rightpredicate1","nhẹ",0.07,"size"
"624",27,"cà chua","food","rightpredicate1","màu đỏ",0.96,"color"
"625",28,"ti-vi","furniture","rightpredicate1","ngắn",0,"size"
"626",28,"ghế","furniture","rightpredicate1","tệ",1,"quality"
"627",28,"cà chua","food","rightpredicate1","trơn",1,"texture"
"628",28,"chuối","food","rightpredicate1","mềm",0.73,"texture"
"629",28,"ti-vi","furniture","rightpredicate1","nặng",1,"size"
"630",28,"chuối","food","rightpredicate1","mềm",1,"texture"
"631",28,"bàn","furniture","rightpredicate1","tròn",0,"shape"
"632",28,"táo","food","rightpredicate1","mới",0,"age"
"633",28,"cà chua","food","rightpredicate1","mới",1,"age"
"634",28,"bàn","furniture","rightpredicate1","vuông",0,"shape"
"635",28,"cà rốt","food","rightpredicate1","màu vàng",1,"color"
"636",28,"cà chua","food","rightpredicate1","rắn",0.16,"texture"
"637",28,"cà chua","food","rightpredicate1","vuông",0,"shape"
"638",28,"táo","food","rightpredicate1","cũ",0,"age"
"639",28,"tủ","furniture","rightpredicate1","Đức",0,"nationality"
"640",28,"phô mai","food","rightpredicate1","nhỏ",0.58,"size"
"641",28,"quạt máy","furniture","rightpredicate1","tệ",0.89,"quality"
"642",28,"cà rốt","food","rightpredicate1","màu vàng",1,"color"
"643",28,"cà chua","food","rightpredicate1","màu đỏ",1,"color"
"644",28,"táo","food","rightpredicate1","rắn",1,"texture"
"645",28,"cà rốt","food","rightpredicate1","dài",0.51,"size"
"646",28,"cà rốt","food","rightpredicate1","cũ",0.53,"age"
"647",28,"chuối","food","rightpredicate1","tươi",0,"age"
"648",28,"cà rốt","food","rightpredicate1","nhẹ",0.49,"size"
"649",28,"quạt máy","furniture","rightpredicate1","Đức",0,"nationality"
"650",28,"cà rốt","food","rightpredicate1","cũ",0,"age"
"651",32,"quạt máy","furniture","rightpredicate1","màu xanh lá",1,"color"
"652",32,"cà chua","food","rightpredicate1","tệ",1,"quality"
"653",32,"bàn","furniture","rightpredicate1","Đức",0,"nationality"
"654",32,"ti-vi","furniture","rightpredicate1","nhẹ",1,"size"
"655",32,"phô mai","food","rightpredicate1","trơn",1,"texture"
"656",32,"ghế","furniture","rightpredicate1","nhẹ",1,"size"
"657",32,"tủ","furniture","rightpredicate1","to",0,"size"
"658",32,"cà chua","food","rightpredicate1","màu nâu",1,"color"
"659",32,"cà chua","food","rightpredicate1","ngắn",1,"size"
"660",32,"tủ","furniture","rightpredicate1","tươi",1,"age"
"661",32,"cà chua","food","rightpredicate1","to",1,"size"
"662",32,"tủ","furniture","rightpredicate1","màu nâu",1,"color"
"663",32,"chuối","food","rightpredicate1","tệ",1,"quality"
"664",32,"chuối","food","rightpredicate1","màu xanh lá",0,"color"
"665",32,"tủ","furniture","rightpredicate1","hư",1,"age"
"666",32,"ti-vi","furniture","rightpredicate1","mềm",1,"texture"
"667",32,"quạt máy","furniture","rightpredicate1","tròn",1,"shape"
"668",32,"cà chua","food","rightpredicate1","màu vàng",0,"color"
"669",32,"táo","food","rightpredicate1","to",1,"size"
"670",32,"táo","food","rightpredicate1","Mỹ",1,"nationality"
"671",32,"phô mai","food","rightpredicate1","to",1,"size"
"672",32,"cà chua","food","rightpredicate1","tệ",1,"quality"
"673",32,"ti-vi","furniture","rightpredicate1","Pháp",1,"nationality"
"674",32,"chuối","food","rightpredicate1","rắn",1,"texture"
"675",32,"ti-vi","furniture","rightpredicate1","nặng",1,"size"
"676",32,"bàn","furniture","rightpredicate1","nhỏ",1,"size"
